service_id,service_date,service_duration,service_comment,service_cashed_price,service_is_voucher,service_client_id_id,service_massage_id_id
4582,2019-03-24,169,XRèuCòSó2têû^áäiàCRSPYr3&e0zKQVHd3rúEIöDLúôAXuuYòo,161.09,t,181,15
4583,2023-11-03,121,û58HbPtDnxNêJrjkhqàYè*üUcinü*cM2ub@te1CqpòQqLílâká,168,f,196,9
4584,2021-07-17,97,ì8RFuúò3óëu$áiéIjECeTcYá4éfû0vRiH#4HàpJ5Eüà^AkBLZH,194,t,70,21
4585,2023-12-20,98,noltQîûDZYfmrcCîP5ae%üh5zäsTTu8NpGnLë^ëqf@iEt#E&Sb,78,f,968,16
4586,2021-09-29,39,hIh1qFtP4FPJôm#HKâulTW6Aíaî#2309jv7TsrC16sSváê%uM$,58,t,624,11
4587,2023-09-09,71,äq&j%pwXD&5TOhBöibv0Jücs90íoDìzpïIYZWûF@Fl76QXêNk@,188.84,t,162,8
4588,2019-12-05,169,t%Bêsu@KBg6VkA7pâëïûcXLX3IHóäüá2L&oôíwîào5YbZCd&%ö,173,f,127,22
4589,2022-10-27,100,SRöfkä$VIyòï6ìaysólMMn1Gi*gEú7újö3b^m4^8Lût69IcòBE,91.94,t,433,2
4590,2019-01-03,85,Möò5âw6zCIíy0AQIm%îqG%vícdajôRô9PNäbgì8RFuúò3óëu$á,160,t,421,28
4591,2021-09-25,159,I3gJcxFqDw3ûKF$âVoIfpi27Qgjz*7ûvKü6wePáéôèMAMs^%Xû,172,f,610,20
4592,2021-06-29,155,sfY@^é9AYä5L6jMfdItGz6í6I&ôYrMiûíh@TjófC@ïbNclzhSó,175.26,t,590,21
4593,2022-03-20,127,ü@àWPúsBèQé1sZô$ûòhúAQQOWq2^dzyIPTFc2póDHëCKóî&Vtt,151,t,270,16
4594,2023-02-06,171,qì%óé8c6ipQp9yNHa$èXRèuCòSó2têû^áäiàCRSPYr3&e0zKQV,107.89,f,211,8
4595,2019-07-22,89,áLG%êWpígqj3PRhk0Y8äwúa7E3ûéíûìNBNtW^YáúVsZ5eïXmëâ,119.39,t,15,14
4596,2019-01-29,40,öïz5@vVbóHtxPs0HZo$qì%óé8c6ipQp9yNHa$èXRèuCòSó2têû,184.01,f,45,26
4597,2022-05-20,92,5JóCéIPnòóYjeAì8B#OUü@$LîTyHû2SI7öopmuäôäEâZhnsdDô,149,f,361,15
4598,2021-09-12,122,6jMfdItGz6í6I&ôYrMiûíh@TjófC@ïbNclzhSóúéû8DPvA*âíè,164,f,788,21
4599,2021-02-18,168,7xLGü@àWPúsBèQé1sZô$ûòhúAQQOWq2^dzyIPTFc2póDHëCKóî,172,t,362,7
4600,2020-03-09,162,xjJúW$hlDgo#Mczdâ0WTwàuëdEdwmA$ózYLEYh7âFVqhOS1Tîë,83.74,f,873,20
4601,2020-08-22,136,1%YyxH7$xX1èíCzSB2Jê^^ssWàmRePk&S&#0PKdVòdëqDEäïoL,100,f,743,1
4602,2020-01-06,75,à^AkBLZHp452#óümUïäx38uTaíGswOryF*n@àè#Jû6X5ônPo7x,80,f,505,8
4603,2021-10-14,143,wänxq@Wcpr7áW04ëh^L@bòûèaUéö0ôîjìïôzé%9eûudíl3üüXX,169.69,t,640,28
4604,2020-06-05,169,SêB6BhK2NTYJgNtìáLaûOìkââExêt&W7U%DbêXMöò5âw6zCIíy,141,t,537,15
4605,2022-09-30,171,ltQîûDZYfmrcCîP5ae%üh5zäsTTu8NpGnLë^ëqf@iEt#E&Sb0%,50.28,f,941,7
4606,2022-05-28,178,ûûpkGï%GAUZe&BRóZ3Nü8XO%etur0aóbKéûmsxjJúW$hlDgo#M,93,t,624,27
4607,2019-02-13,165,96&p1%YyxH7$xX1èíCzSB2Jê^^ssWàmRePk&S&#0PKdVòdëqDE,53,f,203,8
4608,2020-12-17,60,6úóqödú5ìC&kè0jòr9ffôô4BXzQxVg1gcìxsO3EOIîlmGJZtí#,150.25,t,39,11
4609,2023-03-02,122,RQïâáRnU1xìTièVürííLLm0Fh&fDójóûTfa%l3%7Kòû58HbPtD,56.8,t,924,28
4610,2020-10-31,95,ôwûmwq@Wbor7ûV03ëg%K9aìòàüTáïzîêjèëîyá$8dûtcék2ööW,174.23,f,434,1
4611,2022-07-07,121,mèNoJHjXhôà8àkü5zVnM&9MäuO@JdûCFpGPôLt9@7*ìeqZba28,93.5,t,798,18
4612,2019-06-07,87,6I&ôYrMiûíh@TjófC@ïbNclzhSóúéû8DPvA*âíèXuD7gVZoUîg,171,f,206,4
4613,2021-03-18,162,àqJMîüà^YkCúZHp452#lümVïëx38uUaíGswOrzFXn@oè#íá7b5,127,f,593,4
4614,2020-11-23,83,UrA4dSWlRZduNàO8ì42íBáHOmOíXid*è7tm6Tö9n4êSx0ò1@H6,137.52,f,702,11
4615,2021-02-22,149,RnAüBUJäMfXägütFûïaqOFjmZàx#tûWWUîDOêjMKìVZLiPvsíN,164.74,f,702,14
4616,2020-09-26,109,L$TèHH2eIawDoBu1ôIE@ZUnHdnh06Ofhy&6òuJï4vcOôûêàK&K,66.65,f,666,20
4617,2023-04-04,179,öûJ6YI9QóEEzzôïtYlWrFZFB7WRkîakdxKLcevS3àrôû1&xóâê,92,t,399,7
4618,2023-08-21,78,V98mmQágLüJf9N@5vJEïPíöèl^*úìiGqXeRîp3lWNOMU#z$bEw,121,t,292,7
4619,2023-08-07,38,LPeKSënGôH1áxvâ#YAHfHâQbë9û0mfzMè2gxULqtéu3Azàghem,100,t,260,24
4620,2020-09-11,52,SZxZüótoKcB4yBûjDz&ìô8#e$ESAiyzw4êòfOàúrx2nNòâ*lpH,61.38,f,414,7
4621,2023-12-05,138,7â2@RLzFccGVëBú*äzâ0C8X#íFXíêb4MZîö$4èûHSfsaMDECK1,133,t,107,7
4622,2019-11-25,48,VttXènSfQl*ï*SIòLeWûeïrEôëöpMDilYóv9rîUVSêBNZhKJàT,131,f,384,2
4623,2021-04-05,115,IjECeTcYá4éfû0vRiH#4HàpJ5Eüà^AkBLZHp452#óümUïäx38u,111.24,f,244,26
4624,2021-10-27,57,e#2jVàèóïRFRxDBôúûâwF@jYîrXûi0TëU^ï97ìHàMTsUòôojFë,91.79,f,815,27
4625,2020-04-16,101,ènSfQl*ï*SIòLeWûeïrEôëöpMDilYóv9rîUVSêBNZhKJàTYKgN,180.55,t,899,9
4626,2021-06-24,119,3rúEIöDLúôAXuuYòoThRnAüBUJäMfXägütFûïaqOFjmZàx#tûW,111,t,523,26
4627,2019-10-16,36,ìèP9ò5JóCéIPnòóYjeAì8B#OUü@$LîTyHû2SI7öopmuäôäEâZh,125,f,262,18
4628,2020-12-24,97,PjaILv6VúRzrspyökwIhg8qvhHkUQ2jB1m9KyxbbFUäAó&òyCy,134,t,922,27
4629,2020-03-12,166,äiàCRSPYr3&e0zKQVHd3rúEIöDLúôAXuuYòoThRnAüBUJäMfXä,50,f,575,26
4630,2023-10-29,165,ïoLwôkWíu8qêTURâA5AgJ1MSXJfMtèûKaôNèjZZDwâs^V7T$Cb,120.73,f,489,7
4631,2020-09-01,111,D7gVZoUîgaQò##äj5àyó3RpRàâlôwûmwq@Wbor7ûV03ëg%K9aì,113,t,199,22
4632,2021-09-28,82,52#óümUïäx38uTaíGswOryF*n@àè#Jû6X5ônPo7xLzV@MWPúsA,95,f,226,25
4633,2021-05-30,141,ú0Zàôdi8êûariPë2UhïZ7FGEM3r4òpo&FJ$ìsfY@^é9AYä5L6j,61,t,322,4
4634,2019-09-02,135,öUvQOqûoàï&ïrg$6îuTF*Tc1VAQkbJMwNWàS0*A^Gülxéih9&D,59,t,624,27
4635,2022-10-10,72,V@MWPúsAOQé1sZî$GòhúA9@7&q1^ZzyI8%yY2èóD0SC3Kê&^tt,98,f,184,4
4636,2020-04-27,36,oPo7xLGü@àWPúsBèQé1sZô$ûòhúAQQOWq2^dzyIPTFc2póDHëC,181.19,f,652,2
4637,2021-08-28,140,QIm%îqG%vícdajôRô9PNäbgì8RFuúò3óëu$áiéIjECeTcYá4éf,137,t,922,20
4638,2023-08-19,59,PcqöJBC*Iznzó8j#AF7í#bTM9îL$TèHH2eIawDoBu1ôIE@ZUnH,67.46,f,117,21
4639,2019-07-09,106,RéhMaKg@ì#NCóFöQóüìm&XàòjH&cfSôq4mXPPNV%HUcFDáOSEb,82.72,f,123,25
4640,2022-07-29,128,Wì7yáúBMünäG&*%Fw8Dá54O^C4û8öûJ6YI9QóEEzzôïtYlWrFZ,56.64,f,659,19
4641,2021-12-22,36,sMOûzìAê@Eèfí&785^ocoXxö06#wW0úIByQA1Iâ%%rò^úl9d7j,117,t,465,9
4642,2020-11-05,125,Ví%SRöfkä$VIyòï6ìaysólMMn1Gi*gEú7újö3b^m4^8Lût69Ic,135,t,649,11
4643,2022-02-10,127,#QsJqOüuüäáqlHw^HBVef*CSmâ4Oy9YìU3uvs1búcLkéntykKn,97.49,f,663,19
4644,2019-05-04,125,KsklirèdpBaü1joaAdNJvc#uf2Drqûû&Nó@ê8ér$rnd83Z^PZT,191,t,2,11
4645,2019-02-07,57,ò##äj5àyó3RpRàâlôwûmwq@Wbor7ûV03ëg%K9aìòàüTáïzîêjè,175.83,t,925,30
4646,2020-11-09,48,hc&ú5sl5Rë7m2âRvyè09G5ëlmjsPâòCYWekpbBêO4üd$ög3xûr,159,t,115,4
4647,2021-03-08,44,ïxlô&Cì^Fôb#R$oSkiNzL4#ò$ODúûxRnaòn*YpûkI*dgThr5nY,109,f,889,12
4648,2020-09-27,160,EéOTFcIplâHëZKífWV**ap@ä3ò9WïXSIòó1ür2v&êôtw$àDh8b,165,f,285,1
4649,2020-02-26,172,5püx^lkúú9Hî5V3êm6miï2xT8KUNíqsMOûzìAê@Eèfí&785^oc,99,f,940,13
4650,2019-06-05,149,sdDôQ6bf^ai6HëtöUvQOqûoàï&ïrg$6îuTF*Tc1VAQkbJMwNWà,102.54,t,222,12
4651,2023-07-05,104,RDaGnéZFûYIédUT^rVn8Q1O7^äVQGèézUq0t%Bêsu@KBg6VkA7,186.57,t,894,18
4652,2019-09-24,134,nxNêJrjkhqàYè*üUcinü*cM2ub@te1CqpòQqLílâkáì#qmc72Y,116,f,86,24
4653,2019-01-26,48,^C4û8öûJ6YI9QóEEzzôïtYlWrFZFB7WRkîakdxKLcevS3àrôû1,142,t,198,30
4654,2023-06-22,64,YíH$HnQ8TZûQmT0öèRhàUöqééK3ízEî^âCJiíôSeü$é2$6JOò4,61,f,632,24
4655,2019-05-11,117,àâlôwûmwq@Wbor7ûV03ëg%K9aìòàüTáïzîêjèëîyá$8dûtcék2,79.59,f,886,2
4656,2019-03-16,157,q%#WîíTp&3cRVkQXbtMúN7à20áAôFMlNéWhc&ú5sl5Rë7m2âRv,94.67,t,774,17
4657,2021-12-19,58,öhEPî7NLòüeà6QDtóì1íûsmôgGHhwAc@b*ô2ûdòyä8gz92Fón1,118,f,211,21
4658,2023-09-06,104,KrPavaëármIx&ICWfgACTnê5Pz9ZòV3vwt2càcLléouzlKoY^6,50.48,f,123,29
4659,2022-03-21,45,Oë*&ZIN*äCjfUAàTDêüPP@@ûi4úxí2QèQMBíîvòlvp9VWnp6ô^,131,t,921,11
4660,2022-02-19,81,îDOêjMKìVZLiPvsíNcéQûlîêFGgv*b9a&îdôYOüû7fy81Eíú02,151,f,480,2
4661,2022-04-13,50,êdc39^0âgòMy2Ux5LFt*ïïAPà%ô#úuVu%3R5ê*SîVäyHUWì7yá,171,t,811,29
4662,2019-07-13,99,pâëïûcXLX3IHóäüá2L&oôíwîào5YbZCd&%öMëSZxZüótoKcB4y,102.25,t,478,13
4663,2019-11-28,70,#V5*áüê@12z8iëjSrìu05rRuûD$tL#wCU87ló8ûf4ö2elM94uI,185.24,f,55,1
4664,2021-12-18,123,DR*hüaïgâìe6úóqödú5ìC&kè0jòr9ffôô4BXzQxVg1gcìxsO3E,127.29,f,393,5
4665,2019-08-11,128,uqáMbûOìkââEEft&a8ö%êcêXMöò6ew60Déíy1AûIm%gqGUCkcd,136,f,421,12
4666,2022-10-28,73,oXxö06#wW0úIByQA1Iâ%%rò^úl9d7jqR^@zOJb%ìcäpvDûën3v,75.99,f,598,15
4667,2023-12-23,158,TDêüPP@@ûi4úxí2QèQMBíîvòlvp9VWnp6ô^b2äf$J8üèìúöSGS,168.5,f,354,19
4668,2021-05-17,34,SyêCûàäêxû#kcôsbáj1ïïV&ö@PòIèNUtöûûpkGï%GAUZe&BRóZ,198,t,409,17
4669,2022-05-25,149,FB7WRkîakdxKLcevS3àrôû1&xóâêYíH$HnQ8TZûQmT0öèRhàUö,197,f,282,3
4670,2022-06-28,162,cêDe*UüNïTâyeaúupLdCMFZákEGWòû9Tf%ôTBjz0x5gûgPèàsy,79.65,t,841,4
4671,2020-10-17,175,Rvyè09G5ëlmjsPâòCYWekpbBêO4üd$ög3xûrRSs7LoEmKä%äoe,197,f,546,16
4672,2020-08-10,89,ööWWx#QsJqOüuüäáqlHw^HBVef*CSmâ4Oy9YìU3uvs1búcLkén,123,f,494,7
4673,2021-08-04,57,pOYSìïxQTúgïEárJëéOw#$9Bsgtîed4@&1êhûNz3Vy6MûuAvöB,99,f,425,8
4674,2022-10-14,174,%mêáuâílfWü*Aap@ä3û9WvXëéró1üs2v&êguw$àê58bmCQ&göü,120.89,t,609,16
4675,2020-01-17,130,f^ûUCk01y6hähQìèsz3pPäîBnrJmuBSi5jé7îâ2ë0cjKj3sGBû,147,t,864,11
4676,2023-10-10,122,Rô9PNäbgì8RFuúò3óëu$áiéIjECeTcYá4éfû0vRiH#4HàpJ5Eü,144,t,244,29
4677,2021-11-14,52,kWíu8qêTURâA5AgJ1MSXJfMtèûKaôNèjZZDwâs^V7T$CbâWLïì,58.33,f,958,20
4678,2021-01-06,56,KfëDGqIRáNv@#8Aûfsêdc39^0âgòMy2Ux5LFt*ïïAPà%ô#úuVu,169,t,826,8
4679,2022-05-27,132,Dë7éïàkp&óèhypWd9êoeé^MNLT@y#awvFMQCüzmáAEò*Hác$S%,149,f,91,2
4680,2023-10-31,33,OIîlmGJZtí#V5*áüê@12z8iëjSrìu05rRuûD$tL#wCU87ló8ûf,135.99,f,273,10
4681,2020-12-21,112,ajôRû9ìNäbgì9äFvnû3mïu$jiéJjEâeTdYá4jfä0vRiHRLáàqJ,162,t,762,11
4682,2022-11-28,97,îj&étjèDSTQZ*4*f20LRWIe4sàFJüEMàiBYCvZrpU6S#BaCVKë,99.39,f,535,21
4683,2022-08-31,104,yêCûàäêxû#kcôsbáj1ïïV&ö@PòIèNUtöûûpkGï%GAUZe&BRóZ3,74.34,f,594,15
4684,2020-03-24,96,3Nü8XO%etur0aóbKéûmsxjJúW$hlDgo#Mczdâ0WTwàuëdEdwmA,156.99,f,946,24
4685,2021-03-12,86,qééK3ízEî^âCJiíôSeü$é2$6JOò47GXOsCówMD2òijgpúXà&VT,76,t,72,22
4686,2023-01-17,158,3oOûêAmqIltASh5já6êZ1äzbiJi2rGAò5ûQKûn$éLêvmUX7Yób,195,f,399,1
4687,2023-07-16,49,9gCr@D%Qüz$^NiüGKt4UóQyqrowïivGgf6pufFjSP1h*0k8Jwv,91.65,f,985,8
4688,2023-01-19,152,tykKnX%5mE4p$N10eê1XöxèvïeF2xnB%ú0Zàôdi8êûariPë2Uh,84,f,664,18
4689,2022-01-26,79,ûì^i$ovWv^4SNgAïôWëzIöXò8zéàCèaoëHXXVôx9Ek65PWâMj9,141.41,t,500,24
4690,2020-10-17,68,ëeZàd5óíoïcí4èA^júyiìq7edîî2AVyOwUfzfbàvqM1DNGâjlF,181,t,671,6
4691,2021-04-30,159,6áRLáo%íMîwnVY8Zócû$LMJRlx9öutEKPAïxkô&Cè^FôX@RooS,97.33,t,837,15
4692,2022-08-08,146,à^AkBLZHp452#óümUïäx38uTaíGswOryF*n@àè#Jû6X5ônPo7x,94.43,f,467,11
4693,2022-08-12,128,5Zv5zCHéx0*QHl$êpF%vébcüiîQô8OMûafè8REuúò2óät#ûháI,134.52,f,127,16
4694,2020-02-22,136,%3R5ê*SîVäyHUWì7yáúBMünäG&*%Fw8Dá54O^C4û8öûJ6YI9Qó,74.26,f,6,1
4695,2019-02-13,114,qTmkP0N6%û%PFàáyTpbûoAâqämJAeiUjs6oZäëòb&KW2HGíûöû,85,t,601,25
4696,2020-03-13,54,4ö2elM94uIDë7éïàkp&óèhypWd9êoeé^MNLT@y#awvFMQCüzmá,165,t,963,14
4697,2019-02-08,161,Mîüà^YkCúZHp452#lümVïëx38uUaíGswOrzFXn@oè#íá7b5hoP,169.58,t,839,9
4698,2020-08-02,136,è4YuhauGáwbrPGknâoy$uáaböhEPî7NLòüeà6QDtóì1íûsmôgG,196,f,671,12
4699,2019-07-08,71,Nü8XO%etur0aóbKéûmsxjJúW$hlDgo#Mczdâ0WTwàuëdEdwmA$,170.36,t,948,29
4700,2020-10-16,52,$ózYLEYh7âFVqhOS1TîëY6EFDLfq3ìon^EI#èreX9%á8*XR4Ki,176,f,276,3
4701,2019-05-20,92,bhmö&YL1ëa9äc0BèoìPpKIkZjûè@ìlb61XoNA@NëwP#KfëDGqI,91.71,f,732,6
4702,2022-01-10,153,ô$KLIRkw8ïtsDJOAëwkî^Bè%EîW@QnnRéhMaKg@ì#NCóFöQóüì,111,f,112,23
4703,2019-12-19,75,aaDSû*é^ìxAxti^8ûCVáYö13XZä@dLìEPcqöJBC*Iznzó8j#AF,171,f,820,9
4704,2021-03-11,137,ïZ7FGEM3r4òpo&FJ$ìsfY@^é9AYä5L6jMfdItGz6í6I&ôYrMiû,172.71,f,708,12
4705,2019-05-26,136,wäKOdJRäúFî00ûöuZmXsGeGZPaSlôbleyLàdfwTKpsáä2*yúêî,123.15,f,311,6
4706,2022-10-04,170,HXsá@U3^ûöâ801y7hähQqètz4pPtîB#rJ@uBT66ké7îe2ë0cjK,156,t,438,10
4707,2022-07-20,156,éiNbLg#ì#ODúGüRúüòn*YèûkH&dgTûr4mYPQNW%IUdFEéOTFcI,148,t,962,18
4708,2021-10-03,74,LzV@MWPúsAOQé1sZî$GòhúA9@7&q1^ZzyI8%yY2èóD0SC3Kê&^,99,t,825,30
4709,2019-11-24,33,iDBdScXû3áeûzuQhG@3GúpI4Döú%*jBKYGo341@íölUëäw27tT,118,f,257,14
4710,2020-11-05,131,EEzzôïtYlWrFZFB7WRkîakdxKLcevS3àrôû1&xóâêYíH$HnQ8T,118,t,730,3
4711,2023-08-12,70,1K^nîévêúnhXaBBcq$ï5ä@YwYïísà3bt3xAôivy^èî7@dnDR*h,160.37,t,656,8
4712,2021-08-22,49,AEò*Hác$S%qTmkP0N6%û%PFàáyTpbûoAâqämJAeiUjs6oZäëòb,178.41,t,340,28
4713,2020-10-22,150,o7xLGü@àWPúsBèQé1sZô$ûòhúAQQOWq2^dzyIPTFc2póDHëCKó,139,t,496,15
4714,2019-10-03,128,HhwAc@b*ô2ûdòyä8gz92Fón13Cïó$&itJXFnfgdléïk$äûvejû,194,t,359,13
4715,2021-07-20,60,ózYLEYh7âFVqhOS1TîëY6EFDLfq3ìon^EI#èreX9%á8*XR4Kii,54.12,f,852,20
4716,2019-07-04,161,iLâcHûFa5é5H^î*ìLôòég9SáídB9ëaMXkygRJKHQ7COë*&ZIN*,120,t,899,26
4717,2023-07-01,156,RáNv@#8Aûfsêdc39^0âgòMy2Ux5LFt*ïïAPà%ô#úuVu%3R5ê*S,74.12,f,846,15
4718,2022-03-13,175,m&XàòjH&cfSôq4mXPPNV%HUcFDáOSEbIolâGäZJíeVU&*üo9û2,69,f,503,2
4719,2022-06-20,143,7í#bTM9îL$TèHH2eIawDoBu1ôIE@ZUnHdnh06Ofhy&6òuJï4vc,82,t,292,5
4720,2023-01-07,176,íh@TjófC@ïbNclzhSóúéû8DPvA*âíèXuD7gVZoUîgaQò##äj5à,135,t,355,29
4721,2020-08-08,152,ZóIUéoRQïâáRnU1xìTièVürííLLm0Fh&fDójóûTfa%l3%7Kòû5,191,t,214,17
4722,2023-02-08,165,73sHCû6áäóio%íúgwoVc8Zmcû%LMJS9x9övtEKPBïxlô&Cì^Fô,159,f,468,22
4723,2022-02-08,93,plâHëZKífWV**ap@ä3ò9WïXSIòó1ür2v&êôtw$àDh8bmCQ&gïö,108.23,f,396,14
4724,2022-11-08,167,ttWèmSfQl*T*$1PKdVûeïrDFëöoMwûlXóv9rîUVSêB6BhK2NTY,108.92,f,359,11
4725,2023-12-05,174,üéFrvNqyE&m9àà@Iô6W4înOn6wKyU9LVOórANPá0rYî#Fìgó*8,166.76,f,394,2
4726,2019-03-28,39,ZûQmT0öèRhàUöqééK3ízEî^âCJiíôSeü$é2$6JOò47GXOsCówM,54,t,953,27
4727,2022-06-29,33,üaïgâìe6úóqödú5ìC&kè0jòr9ffôô4BXzQxVg1gcìxsO3EOIîl,176.05,t,424,26
4728,2020-03-16,146,&KW2HGíûöû1K^nîévêúnhXaBBcq$ï5ä@YwYïísà3bt3xAôivy^,146,t,557,11
4729,2023-11-26,104,î&VttXènSfQl*ï*SIòLeWûeïrEôëöpMDilYóv9rîUVSêBNZhKJ,103.77,f,298,20
4730,2020-04-04,160,#öHEqë5püx^lkúú9Hî5V3êm6miï2xT8KUNíqsMOûzìAê@Eèfí&,130,f,196,20
4731,2023-05-26,75,LâcHûFa5é5H^î*ìLôòég9SáídB9ëaMXkygRJKHQ7COë*&ZIN*ä,54.73,t,684,8
4732,2022-11-20,47,äCjfUAàTDêüPP@@ûi4úxí2QèQMBíîvòlvp9VWnp6ô^b2äf$J8ü,50.59,f,884,25
4733,2022-12-04,46,îVäyHUWì7yáúBMünäG&*%Fw8Dá54O^C4û8öûJ6YI9QóEEzzôït,108.14,t,663,28
4734,2023-03-03,76,ò8VëWRHìí0ör1u^âîtv#úCh7alBP^fïöädYMY4íIúëaé3à*pió,156.02,f,673,16
4735,2022-05-23,131,OôûêàK&Kq%#WîíTp&3cRVkQXbtMúN7à20áAôFMlNéWhc&ú5sl5,125.42,f,627,3
4736,2019-01-24,30,yó3RpRàâlôwûmwq@Wbor7ûV03ëg%K9aìòàüTáïzîêjèëîyá$8d,163,f,767,29
4737,2023-12-05,135,8HbPtDnxNêJrjkhqàYè*üUcinü*cM2ub@te1CqpòQqLílâkáì#,111.42,t,182,8
4738,2020-12-28,170,b#R$oSkiNzL4#ò$ODúûxRnaòn*YpûkI*dgThr5nYòûèa^IV0GE,97,t,826,3
4739,2019-04-02,109,ëeYMZ5óJàïbí4àAqjúyiìq7edêEfAVaOöUêzfaàvqMeDNGâálF,183.8,f,856,9
4740,2021-01-26,173,JgNtìáLaûOìkââExêt&W7U%DbêXMöò5âw6zCIíy0AQIm%îqG%v,155,f,874,21
4741,2020-01-22,175,96&p1%YyxH7$xX1èíCzSB2Jê^^ssWàmRePk&S&#0PKdVòdëqDE,66,t,91,18
4742,2021-12-19,58,D2òijgpúXà&VTbhmö&YL1ëa9äc0BèoìPpKIkZjûè@ìlb61XoNA,136,t,535,27
4743,2021-04-23,75,mGJZtí#V5*áüê@12z8iëjSrìu05rRuûD$tL#wCU87ló8ûf4ö2e,125.46,f,257,30
4744,2020-12-17,57,èî7@dnDR*hüaïgâìe6úóqödú5ìC&kè0jòr9ffôô4BXzQxVg1gc,148,t,796,21
4745,2023-07-17,93,oïcí4èA^júyiìq7edîî2AVyOwUfzfbàvqM1DNGâjlFHXsá@U3^,88.93,t,259,4
4746,2022-09-27,108,785^ocoXxö06#wW0úIByQA1Iâ%%rò^úl9d7jqR^@zOJb%ìcäpv,197.29,f,422,27
4747,2020-09-25,76,CjfUAàTDêüPP@@ûi4úxí2QèQMBíîvòlvp9VWnp6ô^b2äf$J8üè,165.68,t,240,30
4748,2019-06-28,82,èìúöSGSyêCûàäêxû#kcôsbáj1ïïV&ö@PòIèNUtöûûpkGï%GAUZ,105,f,311,14
4749,2021-12-22,44,YlWrFZFB7WRkîakdxKLcevS3àrôû1&xóâêYíH$HnQ8TZûQmT0ö,127.93,t,425,20
4750,2020-09-28,47,xhèp6dcêDe*UüNïTâyeaúupLdCMFZákEGWòû9Tf%ôTBjz0x5gû,118.84,t,320,21
4751,2022-06-09,108,Rë7m2âRvyè09G5ëlmjsPâòCYWekpbBêO4üd$ög3xûrRSs7LoEm,102.59,f,311,4
4752,2019-02-06,95,ûtcék2ööWWx#QsJqOüuüäáqlHw^HBVef*CSmâ4Oy9YìU3uvs1b,183.11,t,406,2
4753,2021-12-16,125,qmc72YpOYSìïxQTúgïEárJëéOw#$9Bsgtîed4@&1êhûNz3Vy6M,83.98,f,182,5
4754,2022-10-20,66,éìïô0J%mêáuâílfWü*Aap@ä3û9WvXëéró1üs2v&êguw$àê58bm,121,f,101,3
4755,2019-05-07,77,HXûá@Tf^ûUCk01y6hähQìèsz3pPäîBnrJmuBSi5jé7îâ2ë0cjK,109.79,t,629,21
4756,2023-04-11,161,ícdajôRô9PNäbgì8RFuúò3óëu$áiéIjECeTcYá4éfû0vRiH#4H,149.56,t,161,23
4757,2020-12-15,141,äïoLwôkWíu8qêTURâA5AgJ1MSXJfMtèûKaôNèjZZDwâs^V7T$C,168.23,f,609,11
4758,2019-07-20,80,@NëwP#KfëDGqIRáNv@#8Aûfsêdc39^0âgòMy2Ux5LFt*ïïAPà%,106.07,t,728,10
4759,2020-05-01,72,lM94uIDë7éïàkp&óèhypWd9êoeé^MNLT@y#awvFMQCüzmáAEò*,62.47,f,533,10
4760,2019-02-06,48,ìxsO3EOIîlmGJZtí#V5*áüê@12z8iëjSrìu05rRuûD$tL#wCU8,143,t,599,1
4761,2021-06-24,68,ûöâ801y7hähQqètz4pPtîB#rJ@uBT66ké7îe2ë0cjK73sHCû6á,85.42,t,210,28
4762,2022-07-18,80,Dûën3vîj&étjèDSTQZ*4*f20LRWIe4sàFJüEMàiBYCvZrpU6S#,150,t,218,5
4763,2019-10-24,110,ìúöSGSyêCûàäêxû#kcôsbáj1ïïV&ö@PòIèNUtöûûpkGï%GAUZe,197.19,f,349,27
4764,2021-04-14,57,e&BRóZ3Nü8XO%etur0aóbKéûmsxjJúW$hlDgo#Mczdâ0WTwàuë,128.07,f,67,1
4765,2023-08-04,96,èRhàUöqééK3ízEî^âCJiíôSeü$é2$6JOò47GXOsCówMD2òijgp,155.78,t,435,16
4766,2022-09-15,121,gPèàsy3oOûêAmqIltASh5já6êZ1äzbiJi2rGAò5ûQKûn$éLêvm,70.18,f,350,28
4767,2022-10-10,161,Kä%äoe9gCr@D%Qüz$^NiüGKt4UóQyqrowïivGgf6pufFjSP1h*,67,f,384,28
4768,2019-02-19,141,úcLkéntykKnX%5mE4p$N10eê1XöxèvïeF2xnB%ú0Zàôdi8êûar,65,t,46,2
4769,2019-06-06,108,ûuAvöBûì^i$ovWv^4SNgAïôWëzIöXò8zéàCèaoëHXXVôx9Ek65,70,f,657,10
4770,2023-10-02,106,CQ&göüëeZàd5óíoïcí4èA^júyiìq7edîî2AVyOwUfzfbàvqM1D,186.05,f,164,18
4771,2019-12-27,116,j3sGBû6áRLáo%íMîwnVY8Zócû$LMJRlx9öutEKPAïxkô&Cè^Fô,72,f,537,10
4772,2021-09-28,172,àpJ5Eüà^AkBLZHp452#óümUïäx38uTaíGswOryF*n@àè#Jû6X5,83.37,t,242,3
4773,2022-04-16,103,bâWLïì5Zv5zCHéx0*QHl$êpF%vébcüiîQô8OMûafè8REuúò2óä,128.85,f,413,1
4774,2023-02-17,33,ô#úuVu%3R5ê*SîVäyHUWì7yáúBMünäG&*%Fw8Dá54O^C4û8öûJ,102.08,f,271,21
4775,2021-06-19,115,Hác$S%qTmkP0N6%û%PFàáyTpbûoAâqämJAeiUjs6oZäëòb&KW2,189,f,813,2
