service_id,service_date,service_duration,service_comment,service_cashed_price,service_client_id_id,service_massage_id_id
4020,2019-05-12,171,Nòê*lpIks*@h4ûû5DY0RyXhJi1qFtP4FQJôm#HKâumTW6Aíbî#,89,840,42
4021,2023-06-08,147,bs80íoDèyoëIXYVûE9Ek75QWêNj9xäKOeKRänGôH0ûwuZ#X*Gf,152,692,47
4022,2021-02-28,161,STt8MpFnLëqëèêmhDs#E^Rac%&OjW1Ku5VúRzrspxöéöHhîkqv,136,658,11
4023,2022-04-09,49,vmUX7Yíbô#KLIQkw8ïtsDJO*ëwjî^Bà%EîW9QnnRáhMaKf@è@N,162,89,22
4024,2019-10-09,78,QNV%HUcFDáOSEbIolâGäZJíeVU&*üo9ä2ò8WëWRHìí0ör1u^âî,134,665,15
4025,2019-05-05,121,jü4zVnM&8LûuO9JdûCFoGPôLt9@7&ìeqZba18$yYeèKw0Sv3KE,64,192,7
4026,2021-09-21,114,ú%dVO#ûN^VòJJ4gKcyFqDw3áKG$êWpJfpj28Qhj0A8äwLü6xeQ,123,136,43
4027,2019-10-26,179,ró1ür2v&êgtw$àê58bmCQ&gööëeZàd5óéoïbí4èA^júyiìq7ed,156,82,28
4028,2019-04-29,41,CSmâ4Oy9ZòU3uvt1búcLléntykKnX%5mE5p$N10eê1XöxèvïeF,66,12,22
4029,2022-06-03,91,VstWèmSfQl*ï*SIòKdVûeïrDôëöoMDhlXóv9rîUVSâBMZhKJàT,178,801,21
4030,2023-02-05,172,khpàYà*VUcinö&YL1ëa9äd1CèoòPqLJlZjáì@ìmb71XpOA#Oïw,68,682,18
4031,2022-09-20,111,fJXüEìCï2G2yoC^àIâàûe78îáb&jQïKVhvdPGHEN4s5û%p*FK%,160,363,43
4032,2020-10-03,149,J*ûZsNjtm6$Uln3D#üzPd@0iTúàíäQEQwBAîóòYvE8hWâpVôhz,93,672,6
4033,2020-09-13,171,ò9ëGCoû4nïv%jjíí8Fê3U1Zk5kgä1wS7ISMépqKNôxè&Z9Cúdá,98,694,50
4034,2021-10-12,136,Yû90íàDèbpëIXYVûx9Ek75QWêNj9xëLPeKRäúGô01ûüuZnXtGf,58,664,7
4035,2023-07-03,144,î9ibêqaûizëäT%ï9NìGàMTrïìîniEë$F&SXd^*PéX2Lï6WM#cs,185,598,2
4036,2020-07-14,137,sëTtPNpônúë^ëpf@5êsSE^Ra0T&OjaHLuMVúRz&*%Eökwáhg7^,164,413,42
4037,2021-01-31,159,MNKS@y@üCuFLQBöFlûXDìWGûcSR%pTl7OzM5$òTPEàûxSoyr#A,103,240,1
4038,2023-10-31,56,eòzë9hz93Gúo14Dïó%*juJXFnfgdméök%äûwejä$öIEqï6pax&,66,842,50
4039,2023-01-08,31,%Fwkxéig8^C5álöR37Z2@QóyEzcFöäBm*szâzB8WRkEaíâa3Mc,145,459,14
4040,2023-11-27,83,Qn%0üOShNVüòJé44ócyôrêwKiKûTfWpífpj3Pûhk0XOtwúa6D2,117,10,50
4041,2022-02-16,96,Cy^OFj@ZoE#tûüaögâOê7MLìüdú6PCsíè0éûs9îfôGhCAcQaWô,153,816,35
4042,2021-10-14,58,^stWèmRfPl&T*#1PKdVûeïrDFäöoMwôkXóv9rîUVSâB6BhK2MT,145,202,39
4043,2019-04-16,102,1YPuxúy7E3ûkliqNZèAWVcjnü*ZM2ïb@ëe2wìpQQr5KmDkIò#ò,125,630,48
4044,2022-11-30,165,jkhqàco*üözinö&cMIua@td1Cppòò^Lí9Z7áq@qmb72Y%OYRèv,195,433,37
4045,2020-07-25,96,4H%îWpKgìég9RiídA8ëüMajxfQéPMUo0$bxwHNSDa0néBFûAIé,97,400,34
4046,2020-10-15,144,OlSzïàQgúTïpááJ2éyDê$ZBIgéîRdö#á1#4HNì35FVNrBívLB0,58,551,47
4047,2019-12-21,31,0O2Y%PZSìvERTú4vîé&JëkìD$%@Bt4Aî21L#*1ê5ûèG3VF6NáB,195,809,35
4048,2020-03-22,176,ücsP0íoêìy$uáXYVûE9FlN5QWêNkQxëóPeíSänûôH1ûxBâ#Y*H,170,68,9
4049,2019-05-14,72,övVWw#PrIpOöAüsi%kGv^HAUd2&BRmdKNx8YìU2uvs0bmzKki@,185,760,22
4050,2023-07-17,38,563#mamVïëx48uUaíGswOrzGXn@pè$íá7b5hoPo8xLGü#àWQàt,85,984,43
4051,2020-12-28,70,IIjxCe$cAágáêQcï@i0@4HàOehxV5ìtéï4B0èîôêúJ^KqT#Vîé,59,392,32
4052,2020-01-28,178,VRGìí0Uq0u%Cêsu#KCg7WkA8pêëïûdXLX3JHúäaé2L*pûóxôào,128,276,21
4053,2019-10-12,84,3pPsîY@rJ9tAS55jjNêdIëGb6K62sGBûMûûói#$éúfCnUbOZmz,54,204,31
4054,2023-05-24,170,vaqNFjmZnx@sûüaïgCOâ6MKìödú5OCréà0áòrlîfFFgv*b9ü&î,110,761,13
4055,2019-07-06,71,TxéF&vN^yFX@9oà#éi6a4gnO#7wLFö@úüìmsAèòèiüHóuLöóQy,147,159,38
4056,2019-04-15,98,0G1eHaöDoBu1îdxmB$ó0ZLFZi7êGWqhPS2TîëY6FGDMfr3ìon&,72,269,45
4057,2023-09-09,138,ëóúéäPDPvY*êíìYuê8güZpöîgyûûS#ä7MàFóKRqäèâmhDû@D^R,118,230,41
4058,2019-06-25,95,g0pDsO3EOIîl@GJZtkSV5&áüê912z8iu6RrqB05rRuûâ$tL#vC,123,775,1
4059,2021-08-20,57,üëfZNZ5LJèïcóh7uòIMbHPòkDâEyêusX8V^EcEXNöò6êxjcwIó,154,476,4
4060,2023-03-09,86,kë$WJzûö7òaysúmMNn2Gi*hFú8àjü4b^m5&8Lût79IdûBEozPô,122,550,7
4061,2022-11-08,146,4YêïofMòzRdûW4CDAJ0o1àml$BG9úpcV7#ô6^Uì2I3gJcüFqDw,74,195,23
4062,2020-08-02,33,v9rîïöäeBMZ4KIàëbí3NAqáúyûèpjâdDEet^ü7ö%âzêaàvì5dw,92,406,50
4063,2020-06-04,31,ibvIíactQHmpêìz%véYZWáFRôlONûXîOkRyuúPfóSëoûûIIjxC,185,905,8
4064,2021-09-17,88,öüCRì&á%èw*wrh$7ôBUûXï02WYû9cKèDObpïIAB&Gymyí7i@*E,148,806,7
4065,2020-09-05,76,jImW$4lD3n#Mzzdâ0VïvàuäcE0wmA$ózYóîch6âôüqhOä1TfëY,55,212,28
4066,2019-11-02,116,Fíòöô0J^mêávâómgXaAAbq#ë4û9XvXïésú2as2w*îhux%àî69c,81,224,37
4067,2023-04-28,128,ä1&xúâêYíHTáoQPïZûQnT0wèShàVöqíéKKl0Eg^eDíióôTeü$k,63,363,16
4068,2022-05-01,147,üGJtKUóQy%^#Dïivôge6$A3ôjëP15X07OIwCüaDSò&é^ìwYx*6,197,58,29
4069,2019-04-22,42,%lHw^HAUe3*BSmdLOy8YìU2uvs1bnzKkj@tykJnXT5mE4o$N00,163,335,4
4070,2023-07-08,92,êJsjkhqàcoAaö0inü*cMIub@te1Cqpòò^Mí9â7éq#rmc72Y%PZ,64,162,48
4071,2023-06-15,128,#Oïü@$LgTyIr2SéOwopmväôäEeZhnsdDhR6zf&yi6HuuöUvQìq,132,492,50
4072,2022-02-25,177,HTánQPëZûQmT0wèShàUöqééKKlzEg^eCíiíôSeü$k2$6Jìò47G,68,476,8
4073,2020-12-07,86,î%a1ûe#I7öàèóïRFRxâBôúûâwô@jbîraûi0ëëU^ï9OìHàMTsïò,131,101,11
4074,2021-09-17,163,Kf@è@MCíEïQóöèl^XàìiG^bfRîp3lWOPMV$HTbEDûNSEaHokZF,53,12,37
4075,2023-01-18,133,WG7OéCCxxêärWjUpDXD*5UPiâöibvIJactQ1ópêìz%véYZWáF@,144,145,16
4076,2023-11-01,126,ï%zt%Ze&u@íY36ü7*N$etur0WóaJáûmsxiIóW#gkDfn#5czZZ0,108,500,46
4077,2023-05-17,128,wBd#b*û2ûeòzë9hz93Gúo14Dïó%*juKXFofgdméök%ëûwejä$ö,145,441,38
4078,2022-07-12,127,l*#íFXóêb46Zîö%gNûHSftaMDECK1p2è#m%DH@à%dWP$ûO&WòK,185,477,49
4079,2022-07-21,93,3hô4ZbzòxügH40pE*è3îìáfl@ûédtkSü5Wjüê@IJGP6u6äsqBH,79,763,47
4080,2022-07-05,143,i43OUZLh7vòIMcHPòlEêFyîusX8V^EdFYNüû7êxkdxJózeuSJn,190,878,13
4081,2021-06-25,71,öLüjweQáéôì5AMs&%YûúVrA5dSWmRZdïOè88ìh2ívá1OnPóXjâ,115,570,1
4082,2020-04-30,72,û9cKèDObpïIAB&Hymyí7i@*E6é@aSL8êK#SàGG1dHüvCnAt0îH,58,326,16
4083,2021-01-22,96,2rGBò5ûûíhn$éófvnUb7Ylbô$KLIR8w8ïusDJOAëwkî^Bè%Eîa,152,471,44
4084,2021-04-08,58,#YüZUKäà3bt4xAôávy^ìFj@doESAiaaögâPê7àLìüdú6ìCslè0,193,540,25
4085,2023-05-16,92,O&WûKJ5hLdzGrEx4áLH%îWpKgqj39Rik0A8ëxMa7xfRéíûòNBN,77,927,21
4086,2020-07-01,95,LGü#àaòntBìûk1sâg%ûrhúAQROW^2^dzyIPUFc2póDHëCKóf&V,96,582,43
4087,2021-02-26,51,ybFïäAl&ryZyA7VQjEaéâa3Lcêï#2àòGûdrüKâêYé0$Hn98TZû,86,136,4
4088,2019-11-01,42,hn$éófvmUb7Ylbô$KLIR8w8ïusDJOAëwkî^Bè%Eîa@Q#nRjhMy,146,507,3
4089,2021-06-29,100,9lsTt$1QLe&ûêUûxFëVè5xûíAóömòFUVSêu6Bh42NTYKg6uòHM,123,521,38
4090,2019-01-31,81,CfP5ye%xh5FtsëTuPàpônúë^upf@5êtSîVäb0UWìjaIóuMüúRz,110,575,25
4091,2021-12-01,120,xyv3eìeNúópw0mMìZ&koGjr&Pf2gô4ZXzòxügHgzpD&è3îOIêl,84,136,9
4092,2019-01-06,162,íDDyyîësXlVqEZEA7VQjêüjdxJKbeuR2úqôû0^wíZâXéG#HnP7,98,922,25
4093,2021-06-30,57,AGL^òAhâS*óRBZïNN8lOg2JvI07úOKAáâtNjtn7$Ulo4E$ü0Pe,63,206,46
4094,2020-02-27,32,3úïu$áiéJjFCfTdZé4éfä0vRiH#4HàqJ5Eüà^BkCLZHp453#óü,123,247,13
4095,2023-11-10,48,ó^TSaglë%WJzûö7òbztúnNNo2HjAhFà8àkü5c&n5&9Mäu7@Jdû,139,864,6
4096,2021-05-06,96,DGWriPS2%ôïZ7zzx5gr4Ppn&y2oOsêY@qI9tAR54ijMêcHäGb5,167,695,25
4097,2019-02-10,58,8ojü4zV@MWPúsuNQé1ûBî$GòhúA9@7&qeqZza18$yY2èKD0SC3,190,678,17
4098,2020-10-17,155,^êDKiKûTeü$í3pj3Pû5k0XOtwúx6D2òjkhpMYà*VUcinö&YL1ë,117,808,13
4099,2019-05-16,111,XmSZdïOè89ìh2ívé1OnPóYjâtèkun7Tömo4îTx0òe#I7öàèóëR,71,407,32
4100,2023-09-17,58,àX%imEhp%Nd0fê2XVxèvïeFeynB%ú1âMGâj8îHXriQT3UôïZ7G,198,166,19
4101,2023-04-02,106,63$óamVïëy49vUaóGswPrzGAo#èè$Ká7Y5ûoQp8xM0W#MXQàtB,185,326,26
4102,2019-12-01,35,bj60ïuUVv@OrHpNï*örh$jFu%G*Tc2&AQlcJMw7XèT1turzaly,161,660,21
4103,2023-02-18,100,8èàraeà7ûDAmì1lät@hgáá5DY1RzXi2ieòytP4GQJômoIKâvó%,171,902,39
4104,2021-10-06,153,^ön8ò1è7UtVûôpézïp0t%Zeru@óZ36ükAO%eëëûcWóa3éûmäüá,81,771,38
4105,2022-07-27,177,eLroôJöîMàiYYCCdr%ö5ë#ZüZVKëè3cu4xAûáwy&ìGk#doESAi,126,749,35
4106,2021-07-21,117,Wlu8qêëïädALY4JIúëaé3M*pûóxôèpjZcDDds^ü6ï$âyâüúuè4,115,796,39
4107,2021-12-08,49,ûdng0MìfhxVMquéï4B0èôûêàKWóqTSüîíSpW3zûUkòXbtúúNNo,66,466,44
4108,2020-08-28,73,fòfOèúrx2oNòê*lqIls*Rh4iû5âY0äyahJi1qFAò4ôQJôm#áKâ,122,379,44
4109,2019-05-25,47,ZQvyèz8F4älmjrOâìBXWekpaAâN3öc#ïf3xòqRRs6LnElJû$ûo,145,92,23
4110,2019-07-04,177,452@lw9UutD38tTxéô&vN^yFX@9ooRéiNaLg#O#7wLFöQúüìm&,147,249,15
4111,2022-10-19,132,zTVè6üHóALömûF^&$Evjvû4f7%B3ô7ëPI5XH8PíDDyaEës*k^q,152,714,26
4112,2021-05-11,98,Eô^êDKióôTeü$é2%6JOû47GXOsCóxND2òjjhpúXà*VUbimö&YL,53,893,13
4113,2022-11-05,111,jYîrXái0TëU^ï@8òHèNUsUòôojFë%zs$Ye^t9íY26ö7*N$dtur,92,221,25
4114,2022-08-17,177,uTxíô&vO^yFX@@ooSéiNbLg#P#7wLGüRúüòn*AèòkHsZgTôq4m,187,97,9
4115,2023-04-16,104,A997&pdqZza18$yY1èKD0SC3Kê&^sä*èm#f9lsT*#1PKd&ûeïr,158,245,7
4116,2020-11-11,52,Aíbô#3319kv8TtrC26sSwáî^uM%xEV98mnQágLüKf9N@5vJEïP,129,746,25
4117,2019-09-26,154,9C$Pöa#%MhUzJs3TíPxpqnwëûëFfâiotfEiS70g*zj7IvvüVwR,128,634,45
4118,2019-11-10,174,WTêC7CiL3NUYKhOuòéMbáPòkêâEyîu&X8V^EcîXNöò6êx70DJó,58,643,8
4119,2020-02-14,65,hjz*7ävKü6wePáéôèMAMs^%XûóUrA4dSWlRZduNàO8ì42íBáHO,122,123,48
4120,2022-02-18,79,4f7%B4û7ïQI6YH9PíEDybEïsAl&ryZFA7VQjDükdx2Lbeu#2úq,95,326,42
4121,2019-09-28,45,zQdòV3CDAI0o0úlk$BG8óobU6@î5%Uì1I3fJbüEpCv2ô2F#âUn,54,885,5
4122,2020-12-19,160,zvk*#íFXíâa45Zêö$gNûGResaLDEBK1p1à@l%CH@ú%dVO#ûN^V,81,924,10
4123,2022-12-22,134,V88mó9ûg4ö2elN95uJEï8íïèkq&úèizqXe@êofé&NOLU#z#axv,125,859,5
4124,2020-08-06,103,k%VóèhF%adQêo2kVNOLT#FSaDBôMQCüGmjYEòXHácTS%^ïm7ì0,99,791,32
4125,2021-11-13,56,Ni%Q%9yNIbTèbûoBCòämJuêiVás6oZRSPY&3&eHzKQVHdKrúîJ,181,200,24
4126,2023-01-03,110,ì8B#OUü@$LîTyHû2SI7öopmuäôäEâZhnsdDôQ6bf^ai6HëtöUv,81,731,2
4127,2021-12-07,91,&%öMëSZxZüótoKcB4yBûjDz&ìô8#e$ESAiyzw4êòfOàúrx2nNò,181,1000,6
4128,2023-05-06,44,8%yYeìKw0Tv3KEs&ää*Oú#î9ósUt$1Q4â&QêUûxFSVè6xûíALö,168,897,8
4129,2023-09-04,100,óQyqrowïivGgf6pufFjSP1h*0k8JwwaaDSû*é^ìxAxti^8ûDVá,136,672,29
4130,2020-11-18,137,Iû2SJ8üopmväôëEêZhnseEûR7cg&bi6HïuöVvQOqápàï*örh$7,81,292,16
4131,2020-05-14,123,Fï%zs$Ze&t@íY36ü7*N$dturzWóaJáûlsxiIóV#gkCfn#5byZZ,138,525,47
4132,2019-05-30,122,VKëà3Yu4xAGáwy^OFk#âoEoëHWXUôD8Ek64PVâMj9wäKOdJRûm,87,85,2
4133,2023-02-28,83,4K5hLdbGrEx4é5H%îXqKgòég9RiídB9ëüMakyfRéíûò6BNt*^Z,175,221,38
4134,2022-05-31,58,YLEYh7âFVqhOS1TîëY6FFDLfr3ìon^EI#èreX9%á8*XR4KiiMâ,166,384,18
4135,2021-10-02,146,û6X4înOn7wKzV@LVPúsANQé0rZî$Fìgó*896&p1%YyxI7$yY1è,156,781,22
4136,2020-05-23,163,brPGknâpy$uáaböhEPî8NMòüeà7QDtóì1íäsmôgHHhwAd@b*û2,191,688,42
4137,2022-07-30,69,MáVgXqóhrk4Qëjl1ZQuyàb8F4äíóáòOZìuXWdéèWtâ63öYnïêf,86,811,5
4138,2023-05-10,141,RVkQYcuMúO7è31éAûGNlNíWic&à6sm6Sï8n3âRwzì09G5ëmnkt,107,404,43
4139,2019-06-19,95,9DQwB*êíìYvE8hWâpVôgaRû#$äk5èyú4SqSèêmôwûnxq@Wcpr7,174,688,31
4140,2019-08-10,111,SsOúoîmóä%toe94ârQêUûüzSVèiüGítLöóQy^^$Duivûgf6%A3,55,9,9
4141,2020-05-11,77,FáT8dh*ck8JüwaWxSQséqìüAüti^9áwVHBVe3XCSmeLOyPZìU3,172,842,35
4142,2022-11-23,63,KxDbbFTäAó&òyZyB7V@éEWéâa3LYêï#2àòGRdrüKCDAJ0$Hà98,66,269,1
4143,2021-09-12,49,$vzlLpYV7nF6q^O21fgJYüFìDö2G3yoC^àIêèûe79ôáb*jRïKV,74,880,1
4144,2019-07-27,148,Bf6ük*N$däëòcWKX3áGóûüá2ó&ogíwfàn5cbZCc&TöMëSZxdöó,63,234,45
4145,2019-09-11,93,äà3Yu4xAGáwy^OFk#âoE#tûabögêPê7MLòüeú6PCsíè0éûs@îf,133,951,3
4146,2021-08-26,87,öATIûLeWûfösEôëüpNEilYúw@sôVVTêCNâiLJèUYKhOuréMbáP,187,631,7
4147,2019-02-08,99,PíDDyyîësXkVqEYEA6VQjêüjcwJKbduR2úqîò0^wíZâXéG#GmP,194,225,24
4148,2020-08-25,168,hLdbGsEx4é5H%îXqKgòég9RiídB9ëüMakygRéíûò7BOt*^ZáàW,84,771,33
4149,2023-03-06,33,7öàèóïRFRxâBôúûZwô@ibêraûi0ëëU%ï9OìGàMTsïòîojFë$F*,169,181,47
4150,2022-11-23,49,bxwHNSDa0oéBFäAIéâ^UrrVàlQeOk^ë&RGìJcUìdëqCêûïnLCg,200,123,22
4151,2021-01-30,171,éaî@2208ju7SsqB15rRvûê%tL$wDU87lmPûfKöJe8M94uIDëOí,103,245,16
4152,2021-03-16,56,CíhíôSeö#j2$5Ièò46FaNsClwMâIqijgpúXú&öTbhmï^bL0tü9,64,251,48
4153,2020-05-17,68,öOO99òh3óvé1PúPLAéêtìkun7TVmo5î%a1òe#I7öàèóïRFRxâB,55,378,8
4154,2019-02-03,48,$SqqUókPcNi%û%PFàIbTèbûoBâòämJAfiVás6oZRSPY&KWeHGí,86,320,29
4155,2023-10-28,48,bhmö&bL1ta9sd0BpoìPpKékZjûè@plb61XoNXRèëwPSófëDûqI,158,978,19
4156,2021-08-29,115,MUïèIá23ébwêpâvIhJîSdUnáeoh1NògiyWNruíö5C1ìûáîàLWú,153,454,27
4157,2020-05-20,156,c1VXòkbJúwNaàS0*A^Fxlxéih8&D5álöR37Z2@RúyE0cGöëBm*,199,998,15
4158,2022-08-21,163,LMKS9EQüCAîLPBöEliXDìWGûbSR$%ël6èzú5SòTOEúûxäoyr#X,142,79,45
4159,2023-09-14,77,o8UVmp5î%a1ûf#I7üàèóïRFSyâCôúûâxô@jbîraái0ïëU^ï@Oò,196,987,34
4160,2023-08-05,104,HiDZdRbXû3ieòzuQhGQKôúoIKêöú%XjAíYFo341@kökTëûw27t,113,321,25
4161,2021-02-24,145,nrdDhQ6zf^yi6GutïUvQèqûoàï&vrg#6îuTôWëc1VXòkbJàwNa,143,683,38
4162,2019-01-17,85,Q%áP*XûLK56úezûsôyLéMH^îXqóhrk4QSjl1Z9ïxàb8F4äíóáò,128,93,14
4163,2023-08-02,129,iàCRSPY&3&e1zKQVHd3rúEIöDLúhAXBuYqoT5R@AüBUJäà3Xtg,126,752,13
4164,2021-06-01,168,eKroôJöîMàhYXBCcr$ï5ä#YüZUKäà3bu4xAôávy^ìFj@doESAi,116,366,9
4165,2021-01-11,104,LjMáUgb^ó4rk4Qä6l1YQuxày8F3äklirNZèAXVdjoa*ZN3ïc#ï,110,625,38
4166,2021-12-28,58,sáä2*yúêîZóI%IoR9UIN*äCjêUAàTDêüPP@mQi4LxJ29èQMBíî,184,372,31
4167,2022-11-10,135,uëdE1wmA$ó0Zúîci7êôüqhPä1TgëY6FGDL3r3ìon^EI#èreX9%,142,392,17
4168,2019-06-24,134,dl9KüxbXyTRtíròaBauj&9áxWICWf4YDTneMPzQâòV4CDAJco0,155,170,20
4169,2019-10-10,172,bNîôâúJ^Jp#@VêéSo^2aPTjOWasLóM5ú1zû*îELkMáUgb^ó4rk,162,228,17
4170,2023-01-02,99,ZûQmT0öèRhàUöqééK3ízEî%âCJiíôSeü$é2$6IOò46GXOsCówM,117,226,23
4171,2022-02-20,132,FóoH3Cïó$&iAJXFn2309éïkTäûv16sSöáEquMpxD^l8úú9Hî5V,119,156,14
4172,2020-01-07,177,0ôEáìëîzé$leûtdíl2üöW*a$QäJòPWuaäáqlHü&IBVêgACSúâ5,104,791,33
4173,2020-04-28,51,JDq%ûû&Mó@ê8érSr#0O3Z^PZTòwERUà4vôé*KëkìD$%@Ct5Aô2,114,298,46
4174,2021-04-26,96,Kadt@1ópEò0qöJZâXáG#Gm87RYîOl#yïMQfLTïoHûI2éywê$ZB,124,264,4
4175,2022-10-04,96,PXasLóM6ú2zá*ôFMkMáVgb^ó4rk4Që6l1ZQuyàz8F4äkljrOZì,64,435,36
4176,2022-03-29,49,êhäNz3Wy6NHvBööCRì^á$èvXw&4T7ôBTûXï0IVYû90íàDObpïI,168,277,41
4177,2023-09-17,65,ûtN9IcòBEoFOîKs896^èdpYaü17$xXdàJvzRu2JDq%ûû&Mó@ê8,128,424,24
4178,2020-04-19,94,XLX3IHóäüá2L&oôíwîào5YbZCd&%öMëSZxZöótoKcB4yAûjDy&,178,392,23
4179,2019-02-16,45,gtUt%2Q5ê*RêVäyGTWì6xáóBMömûF^&$Ev7Cá43O%B4û7ïòI6Y,194,925,15
4180,2020-05-28,119,ijgpúXà*VTbhmö&YL1ëa9äd0BèoìPpLIlZjûè@ìlb61XoNA@Në,181,792,30
4181,2021-10-02,165,RAF7í#aïM9êL$TèHG22áawêoZuIîIE@ZTmûdng0MOfhxV5òuéï,188,475,17
4182,2022-03-19,40,4YugauGáwbrOGknâoy#táaböhDPê7NLòüeà6PDsíè1éûsmôgGG,64,443,13
4183,2023-05-31,68,gf6$A3ôjëP15X08OJwCaaDSû*é^ìxYx*6U8ûCVáYö1KXZä@1óì,103,71,4
4184,2023-03-20,45,UutD38uTxíô&vO^yFX@@ooSéiNbLg#P#7wLGüRúüòn*AèòkHsZ,200,474,11
4185,2023-04-16,68,^L@brspxUéöHôîkqvgGéT9eiAdl93üwXXy$RtKrPaBauj&mIx&,130,56,43
4186,2022-04-07,114,PGknâoy$uáaböhEPî7NLòüeà7QDtóì1íäsmôgGHhwAc@b*ô2ûd,195,989,21
4187,2019-10-16,129,qGUCkcdajôäh9ìètbgì8äFBnû3mëu$iiéé7Eâ2T0Yj4jfä0vR6,111,286,16
4188,2021-06-06,98,GfyoCqM1DNGâj9FHXsjQT3^ûöâ801y6hs5Qqp*z4pPtîZ#rJ@u,185,259,32
4189,2020-11-28,112,îAìLôòég9SáíeB9ïaMXkygRJKHQ7COë*&ZIN*äCjfUAàTDêüPP,140,722,9
4190,2021-04-05,140,ûW4wxu3dèdMmípv0lLpZ^7nG6q^P22gî3YayìwöfH3zoD&è2êè,52,441,17
4191,2023-07-17,106,Abq#ë4û@XöYTJûú2at3w*îûux%èEi9cnDR*hüüïfâOâ6úKèöcó,56,808,20
4192,2022-09-17,41,8%Vmp5F%a1Qf#2kVàèóïRFSyDBôúûâxG@jYîrXái0TëU^ï@7òH,95,259,18
4193,2019-10-22,152,vûD%tL$wDU87mó9ûg4ö2elM95uIDë8íïàkq&úèhypXe@êoeé^N,133,916,41
4194,2019-04-15,69,SZxZöótoKcB4yAûjDy&ìô8#e$ESAiyzw4êòfOàúqx2nNòâ*lpH,155,1000,46
4195,2022-07-16,45,úïSGSyDCôàûâxG@jYîrXáj0TëU^ö@8òHèNUsUòôojFï%zs$Ze&,136,183,28
4196,2023-05-16,171,*WR4KiiLâcHûFa5é5H^î*ìKôòég9SáídB9ëaMXkygRJKHQ7COë,122,596,13
4197,2021-11-30,77,WqhPS2TîëY6FGDMfr3ìon&EJ#èreX9%á8*XR5LiiMêcHäFa5é5,167,399,28
4198,2022-05-02,140,êièëîyá$8dûtcék2ööWWx#QsJqOüuüäûqlHw^HBVef*CSmâ4Oy,140,20,25
4199,2020-01-05,91,VgYqúhrk4Rëjl2ZQvyàb8F4äíóáûOâìuXWdéèXtâ73öYoïêfxò,167,356,24
4200,2021-03-04,170,cqöJBC*Iznzó8j#AF7í#bTM9êL$TèHH2eIawDoBu1îIE@ZUnHd,129,654,17
4201,2023-06-23,119,aaESû*í^ìxBxtj^9áDVáZü24Xâë@eLìFQdqöKBC*Izn0ú9k#AF,168,813,42
4202,2020-12-05,167,@NSï8#KêSwGì0QH6ïmnktòêûCZXflqcCîP5ae%üh4FäsëTtOMo,86,268,37
4203,2019-05-31,81,lSzïàQgúTïpááJ2éyDê%ZBIhéîRdö#á1#5INì36FWNrBívLC1ì,146,351,50
4204,2019-02-10,37,@mtUt%2RMe*äêVäyGïWì6xáóBúümûGVWTîv7Ci53OUZLh7vòIM,115,636,40
4205,2021-05-19,86,#8Arfsêdc39^0âgòMy2Ux5Lôt*uïAòà%h#nuVu%3RMf*äîVäyH,91,150,18
4206,2023-12-30,123,èöwqíkKLl0Eg^fDí6óhï2ü$k3%6Jìs57Gbì*CmxNêJrjkhpàbo,194,542,24
4207,2022-02-14,135,aqOFjmZnx#tûüaïgCOâ6MKìödú5OCsíè0éòrlîfFGgv*b9a&î1,152,777,13
4208,2021-02-11,94,wvG5@wWzúáAyQ*1HZ%$qqUúkPdNj%R^9zNIbTècäpBDòëmKuêi,198,152,3
4209,2019-09-24,120,iï2a%l3%7Kòs58HbìADnxNêJrjkhqàco*üö0inü*cMIub@te1C,170,208,24
4210,2022-08-28,51,pFTBjbcühîQî8èMòaeà7ûDtmì1lät@hgáHiDYdRbXû2ieòytPh,73,232,48
4211,2021-10-23,162,BwxâäqWjUpDXD*5TOhZöibvHJacsQ0ópêìz%véYZWûF@FlO6RX,185,619,13
4212,2019-03-15,50,ûíhm$áóevmTa6Ylbô#JKIQ7v8ïtsCJN*ëwjî^Bà%Eîü9P@nRjh,163,395,34
4213,2022-09-06,158,è8ûEumò2mëu#iháIiEZeScYá3jeûzuQiHRKûúpILêöú%XjBóYG,53,190,20
4214,2020-01-30,32,JòPWvXëármIü&2v&êgAw$úê58b9CQ^gvwt2YàcLóéouzlKàY^j,74,345,3
4215,2022-11-28,158,QROW^2^dzyJPUFc2póDHëCKóg&VAtXpnS3Q9*ï*TIûó1WseösE,103,885,13
4216,2019-11-26,163,KnvC%j6íí8Fê3U1ZkLk3tHwS7ISMép^KNôxoWZ9Cúdá%563$my,93,554,49
4217,2020-10-26,90,Aw$àê59b@CQ&gwxu2ZèdMóíovzlLèY^jnFiq^8e1îî3AWyOwUf,187,916,33
4218,2019-03-16,174,üCBîLQBöFliXDìWGûcSS%%ël7ìzà5TòTPEàûxäoyr#XZqs8é*e,130,695,41
4219,2022-08-26,128,l4uIwS7JTMép^LNôypWZ9Dàeé^674$ny#WwuF59vVzóáAxP*0H,78,574,49
4220,2023-08-11,92,1#êäX5xyv4eìeNnóqw1nMqâ*8pH7r&Q33hû4ZbzûyügI40qE*ì,82,232,8
4221,2022-07-20,77,YYCCcr%ö5ë#ZüZVKëà3cu4xAôáwy&ìFk#doESAiaböhêPê7àLò,103,949,8
4222,2023-03-31,92,gqj39Rik0A8ëxMa7xfQéíûòNBNt&^ZáàVsB6eTXnSâewPìQ9ò5,78,884,24
